Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.46456700	2.28346500
0.03060800	3.38582700	2.28346500
0.06121600	3.38582700	2.28346500
0.09182400	3.30708700	2.28346500
0.12243200	3.22834600	2.28346500
0.15304000	3.22834600	2.28346500
0.18364800	3.14960600	2.28346500
0.21425600	3.07086600	2.28346500
0.24486400	3.07086600	2.28346500
0.27547200	2.99212600	2.28346500
0.30608000	2.99212600	2.36220500
0.33668800	2.91338600	2.28346500
0.36729600	2.91338600	2.36220500
0.39790400	2.83464600	2.28346500
0.42851200	2.83464600	2.36220500
0.45912000	2.75590500	2.36220500
0.48972800	2.67716500	2.36220500
0.52033600	2.67716500	2.36220500
0.55094400	2.59842500	2.36220500
0.58155200	2.59842500	2.36220500
0.61216000	2.51968500	2.36220500
0.64276800	2.51968500	2.36220500
0.67337600	2.44094500	2.36220500
0.70398400	2.36220500	2.36220500
0.73459200	2.36220500	2.36220500
0.76520000	2.28346500	2.36220500
0.79580800	2.28346500	2.36220500
0.82641600	2.20472400	2.44094500
0.85702400	2.12598400	2.44094500
0.88763200	2.12598400	2.44094500
0.91824000	2.04724400	2.44094500
0.94884800	2.04724400	2.44094500
0.97945600	1.96850400	2.44094500
1.01006400	1.96850400	2.44094500
1.04067200	1.88976400	2.44094500
1.07128000	1.81102400	2.44094500
1.10188800	1.81102400	2.44094500
1.13249600	1.73228300	2.44094500
1.16310400	1.73228300	2.44094500
1.19371200	1.65354300	2.44094500
1.22432000	1.57480300	2.44094500
1.25492800	1.57480300	2.44094500
1.28553600	1.49606300	2.44094500
1.31614400	1.49606300	2.51968500
1.34675200	1.49606300	2.51968500
1.37736000	1.41732300	2.51968500
1.40796800	1.33858300	2.51968500
1.43857600	1.33858300	2.51968500
1.46918400	1.25984300	2.51968500
1.49979200	1.25984300	2.51968500
1.53040000	1.18110200	2.51968500
1.56100800	1.18110200	2.51968500
1.59161600	1.10236200	2.51968500
1.62222400	1.10236200	2.51968500
1.65283200	1.10236200	2.59842500
1.68344000	1.02362200	2.51968500
1.71404800	1.02362200	2.51968500
1.74465601	0.94488190	2.51968500
1.77526401	0.94488190	2.59842500
1.80587201	0.94488190	2.59842500
1.83648001	0.86614170	2.59842500
1.86708801	0.86614170	2.59842500
1.89769601	0.86614170	2.59842500
1.92830401	0.78740160	2.59842500
1.95891201	0.78740160	2.59842500
1.98952001	0.78740160	2.59842500
2.02012801	0.78740160	2.59842500
2.05073601	0.78740160	2.59842500
2.08134401	0.78740160	2.59842500
2.11195201	0.70866140	2.59842500
2.14256001	0.70866140	2.59842500
2.17316801	0.70866140	2.59842500
2.20377601	0.70866140	2.67716500
2.23438401	0.70866140	2.59842500
2.26499201	0.70866140	2.67716500
2.29560001	0.70866140	2.59842500
2.32620801	0.62992130	2.67716500
2.35681601	0.62992130	2.67716500
2.38742401	0.70866140	2.67716500
2.41803201	0.62992130	2.67716500
2.44864001	0.62992130	2.67716500
2.47924801	0.62992130	2.67716500
2.50985601	0.62992130	2.67716500
2.54046401	0.62992130	2.67716500
2.57107201	0.62992130	2.67716500
2.60168001	0.62992130	2.67716500
2.63228801	0.62992130	2.67716500
2.66289601	0.62992130	2.67716500
2.69350401	0.62992130	2.75590500
2.72411201	0.62992130	2.67716500
2.75472001	0.70866140	2.75590500
2.78532801	0.70866140	2.75590500
2.81593601	0.70866140	2.75590500
2.84654401	0.70866140	2.67716500
2.87715201	0.70866140	2.75590500
2.90776001	0.70866140	2.75590500
2.93836801	0.70866140	2.75590500
2.96897601	0.70866140	2.75590500
2.99958401	0.70866140	2.75590500
3.03019201	0.70866140	2.75590500
3.06080001	0.70866140	2.75590500
3.09140801	0.78740160	2.75590500
3.12201601	0.78740160	2.75590500
3.15262401	0.78740160	2.75590500
3.18323201	0.78740160	2.83464600
3.21384001	0.78740160	2.83464600
3.24444801	0.78740160	2.75590500
3.27505601	0.78740160	2.83464600
3.30566401	0.86614170	2.83464600
3.33627201	0.86614170	2.83464600
3.36688001	0.86614170	2.83464600
3.39748801	0.86614170	2.83464600
3.42809601	0.86614170	2.83464600
3.45870401	0.86614170	2.83464600
3.48931201	0.86614170	2.83464600
3.51992001	0.94488190	2.83464600
3.55052801	0.94488190	2.83464600
3.58113601	0.94488190	2.83464600
3.61174401	1.02362200	2.91338600
3.64235201	1.02362200	2.83464600
3.67296001	1.02362200	2.91338600
3.70356801	1.02362200	2.91338600
3.73417601	1.10236200	2.91338600
3.76478401	1.10236200	2.91338600
3.79539201	1.10236200	2.91338600
3.82600001	1.18110200	2.91338600
