Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.30708700	9.29133900
0.03060800	3.30708700	9.29133900
0.06121600	3.30708700	9.37007900
0.09182400	3.30708700	9.37007900
0.12243200	3.30708700	9.37007900
0.15304000	3.22834600	9.37007900
0.18364800	3.22834600	9.37007900
0.21425600	3.22834600	9.37007900
0.24486400	3.22834600	9.37007900
0.27547200	3.22834600	9.37007900
0.30608000	3.22834600	9.37007900
0.33668800	3.22834600	9.37007900
0.36729600	3.22834600	9.37007900
0.39790400	3.22834600	9.37007900
0.42851200	3.22834600	9.37007900
0.45912000	3.22834600	9.37007900
0.48972800	3.14960600	9.37007900
0.52033600	3.22834600	9.44881900
0.55094400	3.14960600	9.44881900
0.58155200	3.14960600	9.44881900
0.61216000	3.14960600	9.37007900
0.64276800	3.14960600	9.44881900
0.67337600	3.14960600	9.44881900
0.70398400	3.14960600	9.44881900
0.73459200	3.14960600	9.44881900
0.76520000	3.14960600	9.44881900
0.79580800	3.07086600	9.44881900
0.82641600	3.14960600	9.44881900
0.85702400	3.07086600	9.44881900
0.88763200	3.07086600	9.44881900
0.91824000	3.07086600	9.44881900
0.94884800	3.07086600	9.44881900
0.97945600	3.07086600	9.44881900
1.01006400	3.07086600	9.44881900
1.04067200	3.07086600	9.52755900
1.07128000	3.07086600	9.52755900
1.10188800	3.07086600	9.52755900
1.13249600	3.07086600	9.52755900
1.16310400	3.07086600	9.52755900
1.19371200	2.99212600	9.52755900
1.22432000	2.99212600	9.52755900
1.25492800	3.07086600	9.52755900
1.28553600	2.99212600	9.52755900
1.31614400	2.99212600	9.52755900
1.34675200	2.99212600	9.52755900
1.37736000	2.99212600	9.52755900
1.40796800	2.99212600	9.52755900
1.43857600	2.99212600	9.52755900
1.46918400	2.99212600	9.52755900
1.49979200	3.07086600	9.60629900
1.53040000	2.99212600	9.52755900
1.56100800	2.99212600	9.60629900
1.59161600	2.99212600	9.52755900
1.62222400	2.99212600	9.60629900
1.65283200	2.99212600	9.60629900
1.68344000	2.99212600	9.60629900
1.71404800	3.07086600	9.60629900
1.74465601	3.07086600	9.60629900
1.77526401	3.07086600	9.60629900
1.80587201	3.07086600	9.60629900
1.83648001	3.07086600	9.60629900
1.86708801	3.07086600	9.60629900
1.89769601	3.07086600	9.60629900
1.92830401	3.07086600	9.60629900
1.95891201	2.99212600	9.60629900
1.98952001	3.07086600	9.68504000
2.02012801	3.07086600	9.60629900
2.05073601	3.07086600	9.60629900
2.08134401	3.07086600	9.60629900
2.11195201	3.07086600	9.68504000
2.14256001	3.07086600	9.60629900
2.17316801	3.07086600	9.68504000
2.20377601	3.07086600	9.68504000
2.23438401	3.07086600	9.68504000
2.26499201	3.07086600	9.68504000
2.29560001	3.07086600	9.68504000
2.32620801	3.07086600	9.68504000
2.35681601	3.07086600	9.68504000
2.38742401	3.07086600	9.68504000
2.41803201	3.07086600	9.68504000
2.44864001	3.07086600	9.68504000
2.47924801	3.07086600	9.68504000
2.50985601	3.07086600	9.68504000
2.54046401	3.07086600	9.68504000
2.57107201	3.07086600	9.68504000
2.60168001	3.07086600	9.68504000
2.63228801	3.07086600	9.68504000
2.66289601	3.07086600	9.76378000
2.69350401	3.07086600	9.76378000
2.72411201	3.07086600	9.76378000
2.75472001	3.07086600	9.76378000
2.78532801	3.07086600	9.76378000
2.81593601	3.07086600	9.76378000
2.84654401	3.14960600	9.76378000
2.87715201	3.07086600	9.76378000
2.90776001	3.07086600	9.76378000
2.93836801	3.14960600	9.76378000
2.96897601	3.14960600	9.76378000
2.99958401	3.07086600	9.76378000
3.03019201	3.14960600	9.76378000
3.06080001	3.07086600	9.76378000
3.09140801	3.14960600	9.76378000
3.12201601	3.07086600	9.76378000
3.15262401	3.14960600	9.76378000
3.18323201	3.14960600	9.76378000
3.21384001	3.14960600	9.76378000
3.24444801	3.14960600	9.76378000
3.27505601	3.14960600	9.76378000
3.30566401	3.07086600	9.76378000
3.33627201	3.14960600	9.76378000
3.36688001	3.14960600	9.76378000
3.39748801	3.14960600	9.76378000
3.42809601	3.14960600	9.76378000
3.45870401	3.14960600	9.68504000
3.48931201	3.14960600	9.76378000
3.51992001	3.14960600	9.76378000
3.55052801	3.14960600	9.68504000
3.58113601	3.14960600	9.68504000
3.61174401	3.14960600	9.68504000
3.64235201	3.14960600	9.68504000
3.67296001	3.14960600	9.68504000
3.70356801	3.22834600	9.68504000
3.73417601	3.14960600	9.68504000
3.76478401	3.14960600	9.68504000
3.79539201	3.14960600	9.68504000
3.82600001	3.14960600	9.68504000
