Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	0.47244100	1.25984300
0.03060800	0.47244100	1.25984300
0.06121600	0.47244100	1.25984300
0.09182400	0.47244100	1.25984300
0.12243200	0.47244100	1.25984300
0.15304000	0.47244100	1.25984300
0.18364800	0.47244100	1.25984300
0.21425600	0.55118110	1.25984300
0.24486400	0.55118110	1.25984300
0.27547200	0.62992130	1.25984300
0.30608000	0.62992130	1.25984300
0.33668800	0.62992130	1.25984300
0.36729600	0.70866140	1.25984300
0.39790400	0.70866140	1.33858300
0.42851200	0.78740160	1.25984300
0.45912000	0.86614170	1.25984300
0.48972800	0.86614170	1.25984300
0.52033600	0.94488190	1.33858300
0.55094400	1.02362200	1.33858300
0.58155200	1.10236200	1.33858300
0.61216000	1.10236200	1.33858300
0.64276800	1.18110200	1.33858300
0.67337600	1.25984300	1.33858300
0.70398400	1.33858300	1.33858300
0.73459200	1.41732300	1.33858300
0.76520000	1.49606300	1.33858300
0.79580800	1.57480300	1.33858300
0.82641600	1.65354300	1.33858300
0.85702400	1.73228300	1.33858300
0.88763200	1.81102400	1.33858300
0.91824000	1.96850400	1.41732300
0.94884800	2.04724400	1.41732300
0.97945600	2.12598400	1.41732300
1.01006400	2.20472400	1.41732300
1.04067200	2.28346500	1.41732300
1.07128000	2.36220500	1.41732300
1.10188800	2.44094500	1.41732300
1.13249600	2.51968500	1.41732300
1.16310400	2.59842500	1.41732300
1.19371200	2.75590500	1.41732300
1.22432000	2.83464600	1.41732300
1.25492800	2.91338600	1.49606300
1.28553600	2.99212600	1.41732300
1.31614400	3.07086600	1.41732300
1.34675200	3.14960600	1.41732300
1.37736000	3.22834600	1.49606300
1.40796800	3.30708700	1.49606300
1.43857600	3.38582700	1.49606300
1.46918400	3.46456700	1.49606300
1.49979200	3.54330700	1.49606300
1.53040000	3.62204700	1.49606300
1.56100800	3.70078700	1.49606300
1.59161600	3.77952800	1.49606300
1.62222400	3.85826800	1.49606300
1.65283200	3.93700800	1.49606300
1.68344000	4.01574800	1.49606300
1.71404800	4.01574800	1.49606300
1.74465601	4.09448800	1.49606300
1.77526401	4.17322800	1.49606300
1.80587201	4.25196800	1.49606300
1.83648001	4.33070900	1.49606300
1.86708801	4.40944900	1.49606300
1.89769601	4.48818900	1.49606300
1.92830401	4.56692900	1.57480300
1.95891201	4.64566900	1.57480300
1.98952001	4.72441000	1.57480300
2.02012801	4.80315000	1.57480300
2.05073601	4.88189000	1.57480300
2.08134401	4.96063000	1.57480300
2.11195201	5.03937000	1.57480300
2.14256001	5.11811000	1.57480300
2.17316801	5.19685000	1.57480300
2.20377601	5.27559000	1.57480300
2.23438401	5.35433100	1.57480300
2.26499201	5.43307100	1.57480300
2.29560001	5.51181100	1.57480300
2.32620801	5.59055100	1.57480300
2.35681601	5.66929100	1.65354300
2.38742401	5.74803200	1.65354300
2.41803201	5.82677200	1.57480300
2.44864001	5.90551200	1.65354300
2.47924801	5.98425200	1.65354300
2.50985601	6.06299200	1.65354300
2.54046401	6.14173200	1.65354300
2.57107201	6.22047200	1.65354300
2.60168001	6.29921200	1.65354300
2.63228801	6.37795300	1.65354300
2.66289601	6.45669300	1.65354300
2.69350401	6.53543300	1.65354300
2.72411201	6.61417300	1.65354300
2.75472001	6.69291400	1.65354300
2.78532801	6.77165400	1.65354300
2.81593601	6.77165400	1.65354300
2.84654401	6.85039400	1.65354300
2.87715201	6.92913400	1.73228300
2.90776001	7.00787400	1.73228300
2.93836801	7.08661400	1.73228300
2.96897601	7.08661400	1.73228300
2.99958401	7.16535400	1.73228300
3.03019201	7.24409400	1.73228300
3.06080001	7.32283400	1.73228300
3.09140801	7.32283400	1.73228300
3.12201601	7.32283400	1.73228300
3.15262401	7.48031500	1.73228300
3.18323201	7.48031500	1.73228300
3.21384001	7.55905500	1.73228300
3.24444801	7.55905500	1.73228300
3.27505601	7.63779500	1.73228300
3.30566401	7.63779500	1.73228300
3.33627201	7.71653600	1.81102400
3.36688001	7.71653600	1.81102400
3.39748801	7.79527600	1.81102400
3.42809601	7.79527600	1.81102400
3.45870401	7.87401600	1.81102400
3.48931201	7.87401600	1.81102400
3.51992001	7.95275600	1.81102400
3.55052801	7.95275600	1.81102400
3.58113601	7.95275600	1.81102400
3.61174401	8.03149600	1.81102400
3.64235201	8.03149600	1.81102400
3.67296001	8.11023600	1.81102400
3.70356801	8.11023600	1.81102400
3.73417601	8.11023600	1.88976400
3.76478401	8.18897600	1.81102400
3.79539201	8.18897600	1.88976400
3.82600001	8.18897600	1.81102400
