Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	6.69291400	8.11023600
0.03060800	6.77165400	8.11023600
0.06121600	6.85039400	8.11023600
0.09182400	6.85039400	8.11023600
0.12243200	6.92913400	8.11023600
0.15304000	6.92913400	8.11023600
0.18364800	7.00787400	8.11023600
0.21425600	7.00787400	8.11023600
0.24486400	7.08661400	8.11023600
0.27547200	7.08661400	8.11023600
0.30608000	7.16535400	8.11023600
0.33668800	7.16535400	8.03149600
0.36729600	7.24409400	8.03149600
0.39790400	7.24409400	8.03149600
0.42851200	7.32283400	8.03149600
0.45912000	7.32283400	8.03149600
0.48972800	7.40157500	8.03149600
0.52033600	7.40157500	8.03149600
0.55094400	7.40157500	8.03149600
0.58155200	7.48031500	8.03149600
0.61216000	7.48031500	8.03149600
0.64276800	7.48031500	8.03149600
0.67337600	7.55905500	7.95275600
0.70398400	7.55905500	8.03149600
0.73459200	7.63779500	8.03149600
0.76520000	7.63779500	8.03149600
0.79580800	7.63779500	7.95275600
0.82641600	7.63779500	7.95275600
0.85702400	7.71653600	7.95275600
0.88763200	7.71653600	7.95275600
0.91824000	7.79527600	7.95275600
0.94884800	7.79527600	7.95275600
0.97945600	7.79527600	7.95275600
1.01006400	7.87401600	7.95275600
1.04067200	7.87401600	7.95275600
1.07128000	7.87401600	7.95275600
1.10188800	7.95275600	7.95275600
1.13249600	7.95275600	7.95275600
1.16310400	7.95275600	7.95275600
1.19371200	7.95275600	7.95275600
1.22432000	7.95275600	7.95275600
1.25492800	8.03149600	7.95275600
1.28553600	8.03149600	7.95275600
1.31614400	8.03149600	7.87401600
1.34675200	8.11023600	7.87401600
1.37736000	8.03149600	7.87401600
1.40796800	8.11023600	7.87401600
1.43857600	8.11023600	7.87401600
1.46918400	8.11023600	7.87401600
1.49979200	8.11023600	7.87401600
1.53040000	8.18897600	7.87401600
1.56100800	8.18897600	7.87401600
1.59161600	8.18897600	7.87401600
1.62222400	8.18897600	7.87401600
1.65283200	8.18897600	7.87401600
1.68344000	8.18897600	7.87401600
1.71404800	8.26771600	7.87401600
1.74465601	8.26771600	7.87401600
1.77526401	8.26771600	7.87401600
1.80587201	8.26771600	7.87401600
1.83648001	8.26771600	7.87401600
1.86708801	8.26771600	7.79527600
1.89769601	8.34645700	7.87401600
1.92830401	8.34645700	7.79527600
1.95891201	8.34645700	7.79527600
1.98952001	8.34645700	7.79527600
2.02012801	8.34645700	7.79527600
2.05073601	8.34645700	7.79527600
2.08134401	8.34645700	7.79527600
2.11195201	8.34645700	7.79527600
2.14256001	8.42519700	7.79527600
2.17316801	8.42519700	7.71653600
2.20377601	8.42519700	7.79527600
2.23438401	8.42519700	7.79527600
2.26499201	8.42519700	7.79527600
2.29560001	8.42519700	7.79527600
2.32620801	8.42519700	7.79527600
2.35681601	8.42519700	7.79527600
2.38742401	8.42519700	7.71653600
2.41803201	8.42519700	7.71653600
2.44864001	8.42519700	7.79527600
2.47924801	8.42519700	7.71653600
2.50985601	8.42519700	7.71653600
2.54046401	8.42519700	7.71653600
2.57107201	8.42519700	7.71653600
2.60168001	8.42519700	7.71653600
2.63228801	8.42519700	7.71653600
2.66289601	8.42519700	7.71653600
2.69350401	8.42519700	7.71653600
2.72411201	8.42519700	7.71653600
2.75472001	8.42519700	7.71653600
2.78532801	8.42519700	7.71653600
2.81593601	8.42519700	7.63779500
2.84654401	8.42519700	7.63779500
2.87715201	8.42519700	7.71653600
2.90776001	8.42519700	7.63779500
2.93836801	8.42519700	7.63779500
2.96897601	8.42519700	7.63779500
2.99958401	8.42519700	7.63779500
3.03019201	8.42519700	7.63779500
3.06080001	8.42519700	7.63779500
3.09140801	8.42519700	7.63779500
3.12201601	8.42519700	7.63779500
3.15262401	8.42519700	7.63779500
3.18323201	8.42519700	7.63779500
3.21384001	8.42519700	7.55905500
3.24444801	8.42519700	7.63779500
3.27505601	8.42519700	7.63779500
3.30566401	8.42519700	7.63779500
3.33627201	8.42519700	7.63779500
3.36688001	8.42519700	7.55905500
3.39748801	8.42519700	7.55905500
3.42809601	8.42519700	7.55905500
3.45870401	8.42519700	7.55905500
3.48931201	8.42519700	7.55905500
3.51992001	8.42519700	7.55905500
3.55052801	8.42519700	7.55905500
3.58113601	8.42519700	7.55905500
3.61174401	8.42519700	7.55905500
3.64235201	8.42519700	7.55905500
3.67296001	8.42519700	7.55905500
3.70356801	8.42519700	7.55905500
3.73417601	8.42519700	7.55905500
3.76478401	8.42519700	7.55905500
3.79539201	8.42519700	7.55905500
3.82600001	8.42519700	7.55905500
