Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	4.40944900	4.25196800
0.03060800	4.40944900	4.25196800
0.06121600	4.40944900	4.25196800
0.09182400	4.40944900	4.25196800
0.12243200	4.40944900	4.09448800
0.15304000	4.40944900	4.25196800
0.18364800	4.48818900	4.25196800
0.21425600	4.48818900	4.09448800
0.24486400	4.48818900	4.09448800
0.27547200	4.48818900	4.09448800
0.30608000	4.48818900	4.09448800
0.33668800	4.48818900	4.09448800
0.36729600	4.56692900	4.09448800
0.39790400	4.48818900	4.09448800
0.42851200	4.56692900	4.09448800
0.45912000	4.56692900	4.09448800
0.48972800	4.56692900	4.09448800
0.52033600	4.56692900	4.09448800
0.55094400	4.56692900	4.09448800
0.58155200	4.56692900	4.09448800
0.61216000	4.64566900	4.09448800
0.64276800	4.56692900	4.09448800
0.67337600	4.64566900	4.09448800
0.70398400	4.64566900	4.09448800
0.73459200	4.64566900	4.09448800
0.76520000	4.64566900	4.09448800
0.79580800	4.64566900	4.09448800
0.82641600	4.64566900	4.09448800
0.85702400	4.64566900	3.93700800
0.88763200	4.64566900	3.93700800
0.91824000	4.64566900	3.93700800
0.94884800	4.64566900	3.93700800
0.97945600	4.64566900	3.93700800
1.01006400	4.64566900	3.93700800
1.04067200	4.72441000	3.93700800
1.07128000	4.72441000	3.93700800
1.10188800	4.72441000	3.93700800
1.13249600	4.72441000	3.93700800
1.16310400	4.72441000	3.93700800
1.19371200	4.72441000	3.93700800
1.22432000	4.72441000	3.93700800
1.25492800	4.72441000	3.93700800
1.28553600	4.72441000	3.93700800
1.31614400	4.72441000	3.93700800
1.34675200	4.72441000	3.93700800
1.37736000	4.72441000	3.93700800
1.40796800	4.72441000	3.93700800
1.43857600	4.72441000	3.93700800
1.46918400	4.72441000	3.93700800
1.49979200	4.72441000	3.93700800
1.53040000	4.72441000	3.77952800
1.56100800	4.72441000	3.77952800
1.59161600	4.72441000	3.77952800
1.62222400	4.72441000	3.77952800
1.65283200	4.72441000	3.77952800
1.68344000	4.72441000	3.77952800
1.71404800	4.72441000	3.77952800
1.74465601	4.72441000	3.77952800
1.77526401	4.72441000	3.77952800
1.80587201	4.72441000	3.77952800
1.83648001	4.72441000	3.77952800
1.86708801	4.72441000	3.77952800
1.89769601	4.72441000	3.77952800
1.92830401	4.72441000	3.77952800
1.95891201	4.72441000	3.77952800
1.98952001	4.72441000	3.77952800
2.02012801	4.72441000	3.77952800
2.05073601	4.72441000	3.77952800
2.08134401	4.72441000	3.77952800
2.11195201	4.72441000	3.77952800
2.14256001	4.72441000	3.77952800
2.17316801	4.72441000	3.62204700
2.20377601	4.72441000	3.77952800
2.23438401	4.64566900	3.77952800
2.26499201	4.72441000	3.62204700
2.29560001	4.64566900	3.62204700
2.32620801	4.64566900	3.62204700
2.35681601	4.64566900	3.62204700
2.38742401	4.64566900	3.62204700
2.41803201	4.64566900	3.62204700
2.44864001	4.64566900	3.62204700
2.47924801	4.64566900	3.62204700
2.50985601	4.64566900	3.62204700
2.54046401	4.64566900	3.62204700
2.57107201	4.64566900	3.62204700
2.60168001	4.56692900	3.62204700
2.63228801	4.56692900	3.62204700
2.66289601	4.56692900	3.62204700
2.69350401	4.56692900	3.62204700
2.72411201	4.56692900	3.62204700
2.75472001	4.56692900	3.62204700
2.78532801	4.56692900	3.62204700
2.81593601	4.56692900	3.62204700
2.84654401	4.48818900	3.62204700
2.87715201	4.48818900	3.62204700
2.90776001	4.48818900	3.62204700
2.93836801	4.48818900	3.46456700
2.96897601	4.48818900	3.46456700
2.99958401	4.48818900	3.46456700
3.03019201	4.48818900	3.46456700
3.06080001	4.48818900	3.46456700
3.09140801	4.40944900	3.46456700
3.12201601	4.40944900	3.46456700
3.15262401	4.40944900	3.46456700
3.18323201	4.40944900	3.46456700
3.21384001	4.40944900	3.46456700
3.24444801	4.40944900	3.46456700
3.27505601	4.33070900	3.46456700
3.30566401	4.33070900	3.46456700
3.33627201	4.33070900	3.46456700
3.36688001	4.33070900	3.46456700
3.39748801	4.33070900	3.46456700
3.42809601	4.25196800	3.46456700
3.45870401	4.25196800	3.46456700
3.48931201	4.25196800	3.46456700
3.51992001	4.25196800	3.46456700
3.55052801	4.25196800	3.46456700
3.58113601	4.25196800	3.46456700
3.61174401	4.17322800	3.30708700
3.64235201	4.25196800	3.30708700
3.67296001	4.17322800	3.30708700
3.70356801	4.17322800	3.30708700
3.73417601	4.17322800	3.30708700
3.76478401	4.17322800	3.30708700
3.79539201	4.17322800	3.30708700
3.82600001	4.09448800	3.30708700
