Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	6.85039400	9.76378000
0.03060800	6.85039400	9.76378000
0.06121600	6.85039400	9.76378000
0.09182400	6.85039400	9.76378000
0.12243200	6.85039400	9.76378000
0.15304000	6.85039400	9.76378000
0.18364800	6.85039400	9.76378000
0.21425600	6.85039400	9.76378000
0.24486400	6.85039400	9.76378000
0.27547200	6.85039400	9.76378000
0.30608000	6.85039400	9.76378000
0.33668800	6.85039400	9.76378000
0.36729600	6.85039400	9.76378000
0.39790400	6.85039400	9.76378000
0.42851200	6.85039400	9.76378000
0.45912000	6.85039400	9.76378000
0.48972800	6.85039400	9.76378000
0.52033600	6.92913400	9.76378000
0.55094400	6.85039400	9.76378000
0.58155200	6.85039400	9.76378000
0.61216000	6.85039400	9.76378000
0.64276800	6.85039400	9.76378000
0.67337600	6.85039400	9.76378000
0.70398400	6.85039400	9.76378000
0.73459200	6.85039400	9.76378000
0.76520000	6.85039400	9.76378000
0.79580800	6.85039400	9.68504000
0.82641600	6.92913400	9.76378000
0.85702400	6.85039400	9.68504000
0.88763200	6.85039400	9.76378000
0.91824000	6.85039400	9.68504000
0.94884800	6.85039400	9.68504000
0.97945600	6.85039400	9.68504000
1.01006400	6.92913400	9.68504000
1.04067200	6.85039400	9.68504000
1.07128000	6.85039400	9.68504000
1.10188800	6.85039400	9.68504000
1.13249600	6.85039400	9.68504000
1.16310400	6.85039400	9.68504000
1.19371200	6.85039400	9.68504000
1.22432000	6.85039400	9.60629900
1.25492800	6.85039400	9.68504000
1.28553600	6.85039400	9.60629900
1.31614400	6.85039400	9.60629900
1.34675200	6.85039400	9.60629900
1.37736000	6.92913400	9.68504000
1.40796800	6.85039400	9.60629900
1.43857600	6.92913400	9.60629900
1.46918400	6.85039400	9.60629900
1.49979200	6.85039400	9.60629900
1.53040000	6.85039400	9.60629900
1.56100800	6.85039400	9.60629900
1.59161600	6.92913400	9.60629900
1.62222400	6.92913400	9.60629900
1.65283200	6.85039400	9.60629900
1.68344000	6.92913400	9.60629900
1.71404800	6.92913400	9.60629900
1.74465601	6.92913400	9.60629900
1.77526401	6.85039400	9.60629900
1.80587201	6.85039400	9.60629900
1.83648001	6.92913400	9.52755900
1.86708801	6.92913400	9.60629900
1.89769601	6.92913400	9.52755900
1.92830401	6.92913400	9.60629900
1.95891201	6.92913400	9.52755900
1.98952001	6.92913400	9.52755900
2.02012801	6.92913400	9.52755900
2.05073601	6.92913400	9.52755900
2.08134401	6.92913400	9.52755900
2.11195201	6.92913400	9.52755900
2.14256001	6.92913400	9.52755900
2.17316801	6.92913400	9.52755900
2.20377601	6.92913400	9.52755900
2.23438401	6.92913400	9.52755900
2.26499201	6.92913400	9.52755900
2.29560001	6.92913400	9.52755900
2.32620801	6.92913400	9.52755900
2.35681601	6.92913400	9.52755900
2.38742401	6.85039400	9.44881900
2.41803201	6.92913400	9.52755900
2.44864001	6.85039400	9.44881900
2.47924801	6.92913400	9.44881900
2.50985601	6.92913400	9.44881900
2.54046401	6.92913400	9.44881900
2.57107201	6.92913400	9.44881900
2.60168001	6.92913400	9.44881900
2.63228801	6.85039400	9.44881900
2.66289601	6.92913400	9.44881900
2.69350401	6.85039400	9.44881900
2.72411201	6.92913400	9.44881900
2.75472001	6.92913400	9.44881900
2.78532801	6.92913400	9.44881900
2.81593601	6.85039400	9.44881900
2.84654401	6.92913400	9.37007900
2.87715201	6.92913400	9.44881900
2.90776001	6.92913400	9.44881900
2.93836801	6.92913400	9.37007900
2.96897601	6.92913400	9.37007900
2.99958401	6.92913400	9.37007900
3.03019201	6.92913400	9.37007900
3.06080001	6.85039400	9.37007900
3.09140801	6.92913400	9.37007900
3.12201601	6.92913400	9.37007900
3.15262401	6.92913400	9.37007900
3.18323201	6.92913400	9.37007900
3.21384001	6.92913400	9.37007900
3.24444801	6.92913400	9.37007900
3.27505601	6.92913400	9.37007900
3.30566401	6.85039400	9.37007900
3.33627201	6.92913400	9.37007900
3.36688001	6.92913400	9.29133900
3.39748801	6.92913400	9.29133900
3.42809601	6.92913400	9.37007900
3.45870401	6.92913400	9.29133900
3.48931201	6.85039400	9.29133900
3.51992001	6.92913400	9.29133900
3.55052801	6.92913400	9.29133900
3.58113601	6.92913400	9.29133900
3.61174401	6.92913400	9.29133900
3.64235201	6.92913400	9.29133900
3.67296001	6.92913400	9.29133900
3.70356801	6.92913400	9.29133900
3.73417601	6.92913400	9.29133900
3.76478401	6.92913400	9.29133900
3.79539201	6.85039400	9.29133900
3.82600001	6.92913400	9.21259900
